Unique_ID,task2_pred,task2_maxprob,task2_entropy,task2_p_normal,task2_p_anxiety,task2_p_depression,task2_p_suicidal
9312,3,0.8217166630948698,0.5240125447229825,0.0012330979905128936,0.01356132041630831,0.16348891849830907,0.8217166630948698
9313,2,0.5307090234835222,1.0058190616124227,0.024530619551594628,0.08591526975708604,0.5307090234835222,0.3588450872077971
9314,2,0.5890908972649396,1.0225494701779878,0.12137527477537677,0.02980535367562705,0.5890908972649396,0.25972847428405665
9315,2,0.49140578026245296,0.8474396837310012,0.014325415286985227,0.021744352176090838,0.49140578026245296,0.47252445227447104
9316,3,0.6373148190638412,0.6552730964726374,1.7888538288136841e-06,2.8930301914214026e-05,0.36265446178041566,0.6373148190638412
9317,3,0.9030536886844505,0.3205940548977587,1.0312270542295124e-05,0.00032360453697951366,0.09661239450802775,0.9030536886844505
9318,3,0.49385033163270914,1.0700353578915607,0.12912386230739947,0.024078175609794205,0.35294763045009714,0.49385033163270914
9319,2,0.6508462272042856,1.0001847123213374,0.14336519866823286,0.05249468254190642,0.6508462272042856,0.1532938915855749
9320,3,0.7795771415589872,0.6807540467929841,0.0286327007532381,0.02193174556142215,0.1698584121263525,0.7795771415589872
9321,3,0.48720517309140776,0.8338262134864101,0.03368676764854501,0.0027106583962798222,0.4763974008637674,0.48720517309140776
9322,2,0.6724422410928996,0.6645433572937507,0.0006359025658735092,0.00539720876439306,0.6724422410928996,0.3215246475768338
9323,3,0.7694995492380357,0.6107889615495521,0.007115322591770097,0.009456632712784942,0.21392849545740936,0.7694995492380357
9324,2,0.7918957634547744,0.6176418586211552,0.008573201682654897,0.022589416729717624,0.7918957634547744,0.17694161813285317
9325,3,0.5425633902425409,0.7115591132460023,0.0025717549140288265,0.00084385082786479,0.45402100401556544,0.5425633902425409
9327,2,0.9073899332765888,0.3879517021440854,0.04388525773252025,0.0046524142259229805,0.9073899332765888,0.04407239476496806
9328,3,0.9668648954826545,0.15124530336835074,0.0003183040763259742,0.0008579852132318665,0.03195881522778774,0.9668648954826545
9330,2,0.6248282546963808,0.9331115067660053,0.27551358492444633,0.023375312523097484,0.6248282546963808,0.07628284785607545
9331,3,0.7067067141265961,0.857614808476455,0.06500612168135705,0.03476215011310015,0.19352501407894665,0.7067067141265961
9333,2,0.35175056289887524,1.1870486312202604,0.3432761454727556,0.02661474900135879,0.35175056289887524,0.27835854262701015
9334,2,0.6765508415165539,0.870221816205786,0.007962626860865513,0.1090826237884847,0.6765508415165539,0.20640390783409582
9335,3,0.8552212757123346,0.4146926754181317,8.133491086583358e-07,0.00014375405066974182,0.14463415688788703,0.8552212757123346
9337,2,0.5316745986318144,1.1687202170140654,0.10542531004537994,0.24633080413366085,0.5316745986318144,0.11656928718914489
9338,2,0.6969466416996088,0.6441340386548495,0.003646254702455946,0.0017928651801079971,0.6969466416996088,0.2976142384178271
9339,3,0.8720630549388846,0.47063209658235927,0.0385566791066723,0.002082204918747707,0.08729806103569532,0.8720630549388846
9340,3,0.8049855346896106,0.5844127269458779,0.001147381322772789,0.03025713323522514,0.16360995075239143,0.8049855346896106
9341,2,0.646804256761135,0.6732560517672017,3.881944320605039e-05,0.004352724362410969,0.646804256761135,0.34880419943324803
9342,2,0.6245307397094526,0.7163404089199337,0.00598949118012164,0.004387121043143359,0.6245307397094526,0.3650926480672825
9344,3,0.4759563166570665,1.2325516296419237,0.2603538598094906,0.10514750125358634,0.15854232227985665,0.4759563166570665
9345,3,0.6957576736445009,0.8141243819107955,0.008731089895713183,0.06858129684244436,0.22692993961734162,0.6957576736445009
9346,3,0.5446892980109657,1.0585932265558697,0.09263845392289591,0.04678373138610913,0.3158885166800293,0.5446892980109657
9347,3,0.7153014613076429,0.6420692486212628,0.006898318971317794,0.0020806588674507805,0.2757195608535885,0.7153014613076429
9348,2,0.8075343841076803,0.6761066123520506,0.10365499101779267,0.025773767032833936,0.8075343841076803,0.06303685784169308
9349,2,0.7301456497821143,0.6615367272618438,0.0035508866189252098,0.015643533093298738,0.7301456497821143,0.2506599305056618
9350,2,0.7971269336261215,0.6486932824892712,0.015544262854558935,0.03449369812152615,0.7971269336261215,0.15283510539779335
9351,0,0.5227269857522975,1.0899873692817263,0.5227269857522975,0.01914386420112969,0.22865199860209254,0.22947715144448022
9353,2,0.5206200754197201,1.0806056687615007,0.0151555956409572,0.21910358652927167,0.5206200754197201,0.2451207424100509
9354,2,0.9218904790178736,0.28380047263536046,0.00015199454773342927,0.0018026776034315779,0.9218904790178736,0.07615484883096162
9355,2,0.6170416163618243,0.765225880028749,0.016264654492043406,0.006446273944608399,0.6170416163618243,0.36024745520152385
9357,3,0.7413394440778786,0.6531425250820085,0.020792737098216888,0.0015091568726823515,0.23635866195122215,0.7413394440778786
9359,2,0.6214947428604837,0.7460421330012706,0.0055057505125931765,0.012268932326164935,0.6214947428604837,0.36073057430075833
9360,3,0.6051180650558052,0.9748213974534019,0.25664956151486873,0.015378415352464942,0.1228539580768612,0.6051180650558052
9361,3,0.8547826642812657,0.4474608447221725,0.0007294824157773288,0.007178919848396039,0.13730893345456088,0.8547826642812657
9362,2,0.5530042329894883,1.0737652444956582,0.06731549272938439,0.08102450530948538,0.5530042329894883,0.29865576897164187
9363,3,0.36131912985144127,1.1643353044776605,0.2575648249099273,0.020372730779219247,0.3607433144594122,0.36131912985144127
9364,2,0.5059700222448519,1.1752707417601547,0.24643011682067734,0.062381604087561555,0.5059700222448519,0.18521825684690937
9365,2,0.9696706299875357,0.13665838175100237,1.3827607039686304e-05,9.68022200086049e-05,0.9696706299875357,0.03021874018541593
9367,2,0.7783517025656813,0.5443515488060995,0.0010114253281585089,0.0014846476162392978,0.7783517025656813,0.2191522244899208
9369,3,0.8456847764976045,0.4780567009830373,0.0038547975349346184,0.007535584125810993,0.14292484184164994,0.8456847764976045
9370,2,0.5439062276448853,0.7387133104072943,0.006274687345179378,0.0026603083380035975,0.5439062276448853,0.44715877667193177
9371,2,0.8615970589311055,0.5219957177011554,0.009812495766985063,0.047173180454500155,0.8615970589311055,0.08141726484740934
9372,2,0.6671255097003034,0.654440108262943,0.0011728675704300634,0.0016598834081605726,0.6671255097003034,0.33004173932110586
9373,3,0.6001294043718527,1.065009103148967,0.18065794068021548,0.04921468635303706,0.16999796859489477,0.6001294043718527
9374,3,0.5073897344643388,0.8160325078204305,0.004032917454092946,0.025320713411864867,0.46325663466970335,0.5073897344643388
9375,2,0.7563294807312833,0.637208430267022,0.011854005718144232,0.007923468607896753,0.7563294807312833,0.22389304494267567
9376,2,0.9432788569920394,0.2480145883318328,0.00018487981511650746,0.011771520945442147,0.9432788569920394,0.044764742247401894
9377,3,0.5432918632733753,0.7068524076896086,9.412100318134969e-05,0.0027040541691889033,0.4539099615542544,0.5432918632733753
9379,3,0.6916328579194668,0.8275930192512517,0.0010596196292079595,0.11414528318327627,0.1931622392680489,0.6916328579194668
9380,2,0.4813270923449729,1.1993066736538194,0.0858899126965932,0.14225266983758345,0.4813270923449729,0.29053032512085053
9381,3,0.6892112376315739,0.6350890276453027,0.0014507099309357123,0.000895006738615244,0.30844304569887515,0.6892112376315739
9382,3,0.596010666231179,0.6863418429811955,4.42675369057989e-05,0.0017552815695735461,0.4021897846623417,0.596010666231179
9383,3,0.8552358851136417,0.4267845463361317,0.0016803301695686994,0.0006413168558882463,0.14244246786090145,0.8552358851136417
9384,3,0.7935382963208838,0.5559542164605852,0.0040901299174334925,0.005889709637134673,0.1964818641245481,0.7935382963208838
9385,3,0.8691997249662052,0.39153007427853015,3.332260270646102e-05,0.0005060306313930495,0.13026092179969526,0.8691997249662052
9386,3,0.8403308041963098,0.6128927985932368,0.05855166931897962,0.04262940565459503,0.058488120830115564,0.8403308041963098
9387,3,0.8344850377624394,0.5440591454431449,0.008909444112250196,0.02043658316614322,0.1361689349591672,0.8344850377624394
9388,3,0.7884048228766487,0.5187459746761462,7.159516261050379e-05,0.0002656107123062899,0.21125797124843448,0.7884048228766487
9389,3,0.500471660759759,1.041441709784658,0.09921427326882984,0.027160036604787424,0.3731540293666236,0.500471660759759
9390,3,0.4900513824951063,0.9674482061377853,0.03081401820370752,0.049013072609630545,0.43012152669155557,0.4900513824951063
9392,3,0.611337022369479,0.865796533372776,0.004125256653356014,0.06505027130717093,0.31948744966999415,0.611337022369479
9394,2,0.9912125802760474,0.052342799514057556,0.00015090955530569302,0.0002776940070026619,0.9912125802760474,0.008358816161644186
9396,3,0.6349007789655164,0.6568639832114094,4.796388464991486e-06,5.165477161175181e-05,0.36504276987440687,0.6349007789655164
9397,0,0.5849858718509924,1.0390308689920846,0.5849858718509924,0.030542197650959876,0.24589180708912708,0.13858012340892065
9398,3,0.6533973929699023,0.8350954334139333,0.042778042399905666,0.015171847433323556,0.28865271719686847,0.6533973929699023
9399,2,0.9854332474647644,0.08740831521198472,0.0005432081087454173,0.004823045871043868,0.9854332474647644,0.009200498555446378
9400,2,0.4669806517271078,0.9456216727464726,0.013640013123115018,0.06263776808281407,0.4669806517271078,0.4567415670669632
9401,2,0.5140576074901921,0.9428628834920483,0.031236550574648053,0.03946904513724601,0.5140576074901921,0.4152367967979138
9402,3,0.9662555685481978,0.15752628895983037,0.0007704533979145943,0.0015747327939101923,0.03139924525997741,0.9662555685481978
9404,0,0.4250001420717254,1.1236386101810814,0.4250001420717254,0.011428385932868807,0.2445020973967173,0.31906937459868845
9405,2,0.6451251492265718,0.6831895259865204,0.0017369515570425191,0.003978783949994903,0.6451251492265718,0.34915911526639076
9409,3,0.7489803566572695,0.6371354910800715,0.0007886980785115032,0.0194462879240882,0.23078465734013084,0.7489803566572695
9410,3,0.9664309196889814,0.15062339965834415,3.532607963048117e-05,0.0007018335517221434,0.03283192067966597,0.9664309196889814
9411,2,0.5847782779196464,1.115807910536978,0.10106854192384553,0.19856218801906902,0.5847782779196464,0.11559099213743906
9412,2,0.6814145310685805,0.9393712961800327,0.06898001705789399,0.06896438623564809,0.6814145310685805,0.1806410656378774
9413,3,0.7963050239867899,0.6838416824801454,0.05900303702587544,0.018735597256577738,0.1259563417307569,0.7963050239867899
9414,0,0.8151504137921807,0.6524205302708591,0.8151504137921807,0.017591382421440666,0.07874192607967158,0.08851627770670702
9415,2,0.6133956597858938,0.8074638269329983,0.01761047311789147,0.016913542891149595,0.6133956597858938,0.3520803242050652
9417,3,0.8938379580585407,0.3615473406638737,0.004249664449154935,0.0009298129525416969,0.10098256453976275,0.8938379580585407
9418,3,0.9234923418947916,0.2774340302221637,0.00031963401136764463,0.0009726872968486662,0.0752153367969922,0.9234923418947916
9419,2,0.6433373865257358,0.698906002137738,0.00783382973867482,0.0015188292013280367,0.6433373865257358,0.3473099545342613
9421,3,0.6623802972844121,0.7074336808583341,0.010087103089838203,0.0042396660140461865,0.3232929336117037,0.6623802972844121
9422,2,0.6195213503446132,0.9972914715911472,0.047641456769591806,0.08535038258853915,0.6195213503446132,0.24748681029725592
9423,2,0.7224157820114816,0.634352669980034,0.00040525279880963415,0.009279778234741319,0.7224157820114816,0.2678991869549674
9424,2,0.728506662649956,0.5861851141794922,1.4588088053354423e-05,0.0001518010886770064,0.728506662649956,0.27132694817331365
9427,2,0.5869057584248519,0.7097855063657446,0.0015154743555541384,0.0038479174700000824,0.5869057584248519,0.40773084974959384
9428,2,0.612442822702863,0.7669124246408046,0.0011332950376295812,0.024589823024054804,0.612442822702863,0.3618340592354526
9429,2,0.6772633590775046,0.7224826580691337,0.0024511620227130174,0.021624327731616766,0.6772633590775046,0.29866115116816566
9430,3,0.8673410713024089,0.39368469901858205,2.088528867460149e-05,0.00029076967027242477,0.1323472737386441,0.8673410713024089
9431,2,0.6014162387986889,0.7357294477054221,0.0009354921092056015,0.01283634975143603,0.6014162387986889,0.3848119193406694
9432,3,0.9035235930199241,0.31920591286078004,3.154421849993408e-05,0.00023522115643682156,0.09620964160513917,0.9035235930199241
9434,3,0.5945089950355656,0.9513101108153081,0.08432714077498141,0.017814466638632148,0.3033493975508208,0.5945089950355656
9435,3,0.9304491918270462,0.25687366504993947,9.757194902908303e-06,0.0007853099838322269,0.06875574099421869,0.9304491918270462
9438,2,0.812579727837464,0.6045128257475025,0.03538665331360461,0.007967382251517585,0.812579727837464,0.1440662365974139
9439,3,0.6089932882659849,0.7241683378917488,0.010074572067843212,0.001210082922503234,0.3797220567436687,0.6089932882659849
9442,2,0.8921413423571088,0.4520643125938322,0.04248993108725314,0.017259146428135266,0.8921413423571088,0.04810958012750265
9443,3,0.4797845629533657,0.8679314130352751,0.04628615834041139,0.003254491888792693,0.47067478681743025,0.4797845629533657
9444,3,0.9657931866110715,0.16924437606993367,0.00727544547797394,0.0004948569920458751,0.026436510918908637,0.9657931866110715
9445,3,0.8710993570674793,0.44718233507156846,9.269419843338035e-05,0.024129305210675297,0.104678643523412,0.8710993570674793
9446,3,0.7825301334899261,0.5400413565732176,0.000283283902250758,0.002622530590716795,0.2145640520171064,0.7825301334899261
9448,2,0.8332107822287865,0.487653590113291,0.00046747730631742303,0.008542535947320032,0.8332107822287865,0.15777920451757604
9449,2,0.940037270173756,0.2602290865644292,6.416707937177952e-05,0.014248076256972874,0.940037270173756,0.04565048648989918
9450,2,0.8793071527194904,0.45903450369390747,0.0016928227383636045,0.06574713291195831,0.8793071527194904,0.05325289163018756
9451,3,0.7520465811167246,0.5809019873423921,0.00043110745393818675,0.0033302953002484034,0.24419201612908878,0.7520465811167246
9452,2,0.7583567439100662,0.7184682528648134,0.0073656903463084344,0.17497821984946152,0.7583567439100662,0.059299345894163816
9454,2,0.8051730379652929,0.6994388363568198,0.040658015471564016,0.08237013950605286,0.8051730379652929,0.07179880705709023
9455,3,0.6773344481113316,0.6331891149684568,4.162252122299875e-05,0.0005276253462219166,0.3220963040212236,0.6773344481113316
9456,2,0.750005974989196,0.56433217726917,4.167835809776066e-05,0.00019625898297600286,0.750005974989196,0.24975608766973026
9457,2,0.8449747314113667,0.4361389762751661,0.00011633920640319996,0.0005868399456281713,0.8449747314113667,0.1543220894366019
9458,2,0.9735795200917536,0.12999604554714583,0.0007153045833378786,0.0011310329800525605,0.9735795200917536,0.024574142344855974
9459,3,0.8031529164833793,0.5100434530592625,0.0014905675867076178,0.0008150605069859164,0.19454145542292714,0.8031529164833793
9460,3,0.6875341665556305,0.6945941503099657,0.0026429346864654505,0.014412888756959952,0.29541001000094413,0.6875341665556305
9462,0,0.3953055373730176,1.2756052233060455,0.3953055373730176,0.33198201150032736,0.126453453544684,0.1462589975819708
9463,2,0.4947192739727047,1.049799289620347,0.13454188431843506,0.01534429296361003,0.4947192739727047,0.3553945487452502
9464,2,0.8399752905368628,0.47084391312330254,0.0007897173773577488,0.006184077103647784,0.8399752905368628,0.15305091498213166
9465,3,0.7762158466091895,0.5501130603359977,0.0004925633973762658,0.002778965168281846,0.2205126248251523,0.7762158466091895
9466,2,0.970923135020639,0.1355222821333873,0.0005267966511669777,0.00023644241419940788,0.970923135020639,0.02831362591399459
9467,3,0.7607444162908004,0.7535212235190839,0.05324043246778349,0.02667813876287974,0.1593370124785365,0.7607444162908004
9468,2,0.6747915962625074,0.6416084140820353,0.00032590785451608203,0.001268171397962511,0.6747915962625074,0.323614324485014
9469,2,0.883611202414925,0.41720442069009267,0.004495893735670433,0.012178323424233464,0.883611202414925,0.09971458042517113
9470,3,0.6493021318854628,0.7569331856900285,0.022873547725721703,0.00467260330347173,0.3231517170853438,0.6493021318854628
9471,2,0.583017245648055,1.097662126814082,0.059356089507656314,0.1735530294562529,0.583017245648055,0.18407363538803576
9472,2,0.6581995102536383,0.6540296249270993,0.0004475158250858984,0.0012730896691049408,0.6581995102536383,0.34007988425217084
9474,3,0.8253134748533956,0.4710592756702796,0.0001273732372863162,0.0011201228979374961,0.17343902901138056,0.8253134748533956
9475,2,0.48383127881039323,1.0440746474472644,0.11448809564471095,0.019598397938963445,0.48383127881039323,0.3820822276059323
9476,2,0.592956384104066,0.8804264314338106,0.01875038722087075,0.03993614611008003,0.592956384104066,0.34835708256498327
9477,3,0.9074418882490334,0.3107993517398132,0.0002798346555349499,5.721386133789672e-05,0.0922210632340938,0.9074418882490334
9478,3,0.8715716148746571,0.4084953420331967,0.0005996022785368548,0.005057521754994544,0.12277126109181158,0.8715716148746571
9479,3,0.7052872705163921,0.814071667200499,0.051171747557753076,0.0210768729304809,0.22246410899537386,0.7052872705163921
9480,3,0.9692448832099363,0.14240347437315676,0.0004707271208256374,0.0005156948991147522,0.029768694770123363,0.9692448832099363
9481,3,0.3941985880543917,1.1098100128932473,0.008288866304544932,0.22430995349541744,0.37320259214564594,0.3941985880543917
9482,3,0.6810740766409267,0.6843297054262788,0.0016230555192006972,0.011088529377630623,0.306214338462242,0.6810740766409267
9483,2,0.6495079268098893,0.8086852422656732,0.013699193177638078,0.03083267054914293,0.6495079268098893,0.30596020946332975
9484,3,0.4731478825569613,0.870736531043141,0.0007054612217065437,0.053813300952712716,0.4723333552686194,0.4731478825569613
9487,3,0.5643340854231077,0.8993098283516243,0.07527613591508898,0.002304058449628843,0.3580857202121746,0.5643340854231077
9488,2,0.8499428281699053,0.4551357847583972,0.00010327082857044788,0.008084498728093723,0.8499428281699053,0.14186940227343048
9489,2,0.9205598381072001,0.30040593118953046,1.8290254758607242e-05,0.006640803878557116,0.9205598381072001,0.07278106775948429
9490,3,0.7274944736408238,0.6088662653487271,0.0023024772865854505,0.0016088554420955299,0.26859419363049525,0.7274944736408238
9491,2,0.5413583058990776,1.180484665650339,0.20096760058295604,0.14578259761392154,0.5413583058990776,0.11189149590404468
9492,2,0.5884649430148486,0.7973193637088146,0.0008985717054399856,0.03245527667492604,0.5884649430148486,0.37818120860478543
9493,2,0.6208058859130082,0.6757868227312783,0.0009943268486558288,0.0007177989465096302,0.6208058859130082,0.37748198829182633
9495,2,0.446655900778026,1.1989143165251661,0.33611337069519015,0.07626698938449793,0.446655900778026,0.14096373914228583
9496,2,0.4640139783960908,1.0354322533209959,0.009636816733259147,0.39419857756306786,0.4640139783960908,0.13215062730758223
9497,3,0.9000290730913388,0.3340171447691439,0.0002055189151605836,0.001437313142709249,0.09832809485079141,0.9000290730913388
9498,3,0.5627080314057871,0.7789370574563859,0.011797996636350568,0.007924425514602587,0.4175695464432599,0.5627080314057871
9499,2,0.4965118707207896,1.0775509738447973,0.010722550446743978,0.19940622140036035,0.4965118707207896,0.2933593574321059
9500,3,0.502226956178422,0.701448390025484,0.00022687518789125222,0.0008615012106893254,0.49668466742299755,0.502226956178422
9501,3,0.5149376290166481,0.7333992480663099,0.005084081496967411,0.0019108891356305188,0.47806740035075396,0.5149376290166481
9502,2,0.5703046102031957,1.1266028701655402,0.07872742597800123,0.14733447541455907,0.5703046102031957,0.20363348840424408
9503,2,0.4377329631601317,1.29688153986282,0.1503571643671945,0.19585180150422132,0.4377329631601317,0.21605807096845253
9505,3,0.6499438881589512,0.7081724785322429,0.004332383573605522,0.007819312102961842,0.33790441616448136,0.6499438881589512
9506,3,0.7317965335276149,0.8566248969958217,0.1336390954841468,0.05092925372610758,0.08363511726213071,0.7317965335276149
9507,2,0.38134006707970736,1.1626113009944865,0.2916352996780051,0.018139518879830535,0.38134006707970736,0.3088851143624571
9508,0,0.5142404221598985,0.8170312074289249,0.5142404221598985,0.009546509735865648,0.45799333710783163,0.01821973099640429
9509,2,0.4817486469576793,1.1543039529457308,0.045893689346454214,0.16687050810069784,0.4817486469576793,0.3054871555951685
9511,0,0.37076061159301565,1.3172129895051068,0.37076061159301565,0.12450945300843291,0.21687706013811867,0.2878528752604327
9512,3,0.48644020163321133,1.1608157770126732,0.1479319479510479,0.057863955890763326,0.30776389452497743,0.48644020163321133
9513,3,0.8480844530742693,0.4289259268807434,2.2956774179802763e-05,0.0003846036642544789,0.15150798648729644,0.8480844530742693
9514,3,0.8844725266966944,0.3766636546917945,0.00155270216122622,0.0021110713886653373,0.111863699753414,0.8844725266966944
9515,2,0.6089515002108694,0.8261073520994492,0.03633468024339572,0.007402187520939484,0.6089515002108694,0.34731163202479537
9516,3,0.8650897395451156,0.40062616256359773,6.30410708448416e-05,0.0007159240469126803,0.1341312953371268,0.8650897395451156
9518,3,0.4723708114738073,0.902659678207508,0.012186516403485418,0.045159283806265556,0.47028338831644184,0.4723708114738073
9519,3,0.8652435118210764,0.39886027951997377,0.00025799146274627435,0.00022422887918420535,0.1342742678369932,0.8652435118210764
9521,3,0.696402517437197,0.6241031635249519,2.4827845201807842e-05,0.001595079742624992,0.3019775749749761,0.696402517437197
9523,2,0.599228912888387,0.6919188887285561,0.0002437569586237677,0.002771795178293835,0.599228912888387,0.3977555349746955
9528,2,0.9022639736054412,0.3318973580341464,0.00013388583107921557,0.002275316990862669,0.9022639736054412,0.09532682357261703
9529,3,0.7261940201922392,0.609007461090197,0.001628966503509505,0.002042652210866071,0.2701343610933853,0.7261940201922392
9530,2,0.9102818134232731,0.3367760466262859,0.005340635382903384,0.003525295108511218,0.9102818134232731,0.08085225608531248
9531,3,0.8124627455542234,0.6104242091761376,0.013662319519249354,0.029298839206659717,0.1445760957198676,0.8124627455542234
9532,3,0.9347062566596006,0.25685095807890707,0.0029497524110631635,0.0006343515931278302,0.06170963933620842,0.9347062566596006
9533,2,0.5242347956805264,0.7432985848822886,0.005713340466899873,0.0034480258451570415,0.5242347956805264,0.46660383800741667
9534,2,0.7749891167945944,0.5495973439011971,8.189931841726195e-05,0.002943946282116632,0.7749891167945944,0.22198503760487168
9535,2,0.8065377674227536,0.5379424601260576,0.006394188437137424,0.0038208362032096047,0.8065377674227536,0.18324720793689933
9536,3,0.489122021201779,0.798284550743749,0.00142351895668832,0.023610517207647678,0.4858439426338851,0.489122021201779
9537,3,0.5332281795620608,0.9503946502786351,0.04319635527442293,0.032842449090065166,0.3907330160734511,0.5332281795620608
9538,3,0.7648291779868361,0.6215537572577281,0.009630940751216958,0.00840605590959947,0.21713382535234751,0.7648291779868361
9539,2,0.7497851326856568,0.793900610036293,0.06325158985973416,0.03481022796384465,0.7497851326856568,0.15215304949076433
9540,2,0.5699788796970586,0.6865266090799826,7.62915992351271e-05,0.0002986713717514527,0.5699788796970586,0.4296461573319548
9541,3,0.5021891422859918,0.97512376554108,0.02566653233417751,0.06057217231226813,0.4115721530675626,0.5021891422859918
9542,3,0.5059899054549178,0.7455555002793106,0.004266379430324215,0.005013694982865114,0.48473002013189287,0.5059899054549178
9543,3,0.7229414002389732,0.6326678974698621,0.0021134692812054623,0.006323320122969368,0.2686218103568519,0.7229414002389732
9544,3,0.8507166407505635,0.4789207046358709,0.010632539231854709,0.004286570318041103,0.1343642496995406,0.8507166407505635
9545,2,0.7513411054763146,0.6995626977215744,0.0009882594755481705,0.05589385122958871,0.7513411054763146,0.1917767838185484
9546,3,0.7760675721554184,0.5831556321767744,0.0022536719007938454,0.009336631772504302,0.21234212417128337,0.7760675721554184
9547,0,0.5336046565506246,1.0129958169463211,0.5336046565506246,0.01713465143921668,0.10878405429563019,0.3404766377145284
9548,2,0.48643937609072607,0.895708017352266,0.03639125544433858,0.016440993704027053,0.48643937609072607,0.46072837476090833
9549,2,0.5815046652957631,0.7257909108835648,0.005718967804064855,0.0025983532737859382,0.5815046652957631,0.41017801362638623
9550,3,0.8943189277697056,0.338234066133308,5.0236553482504645e-05,4.707115800439967e-05,0.10558376451880763,0.8943189277697056
9551,2,0.7383980412903546,0.7104757550861308,0.0014458384351357647,0.04963590400770512,0.7383980412903546,0.2105202162668045
9552,2,0.5822875948193811,0.7608903536894471,0.0012634995518482173,0.0175518534216385,0.5822875948193811,0.39889705220713223
9553,2,0.6089598361379754,0.6992194416967707,0.00018817996917941236,0.0053760510307619,0.6089598361379754,0.3854759328620832
9554,3,0.45079657991007666,1.172747408902178,0.20549457645526048,0.038892899753776314,0.3048159438808865,0.45079657991007666
9557,3,0.5513002780778472,0.6897118809513704,2.403368402094729e-05,0.00017862656286692883,0.448497061675265,0.5513002780778472
9558,2,0.5450610471602382,0.7623087719070721,0.006467818647542676,0.00779047176988976,0.5450610471602382,0.4406806624223295
9559,0,0.5269018241683332,1.0794046869840075,0.5269018241683332,0.032807629137368816,0.13156159808456852,0.30872894860972944
9560,2,0.8833453930242487,0.48832779162904116,0.03753357419716618,0.03935463216510378,0.8833453930242487,0.03976640061348129
9561,2,0.6939823460439527,0.6490134307713038,0.004561800089508727,0.0014945393031277527,0.6939823460439527,0.29996131456341085
9562,3,0.7865272506306602,0.5314421103720266,0.00013663220920531448,0.002096865190130663,0.2112392519700038,0.7865272506306602
9563,3,0.6794855050912769,0.9168560400637835,0.12401893371237813,0.02542785954603326,0.1710677016503117,0.6794855050912769
9564,2,0.95826532592398,0.20303041208071781,0.0016771321839559941,0.010062378408628411,0.95826532592398,0.029995163483435602
9566,2,0.860010104521368,0.46981082492729886,0.0004471842169684788,0.022627887103088776,0.860010104521368,0.11691482415857488
9567,2,0.5903573826345301,0.901099206540001,0.0718317722168958,0.007031736033409398,0.5903573826345301,0.3307791091151647
9568,3,0.7639807510955084,0.5777327333322025,0.0004193265127555381,0.006072886245890694,0.22952703614584533,0.7639807510955084
9570,2,0.46414063463274513,1.2696032331159732,0.13873961105850063,0.1754406671182908,0.46414063463274513,0.22167908719046348
9571,3,0.49243370338644343,0.8999900226944391,0.026980912468085563,0.02614270589338297,0.454442678252088,0.49243370338644343
9572,2,0.8453663559341333,0.4967869028009115,0.0028809101090941096,0.016317562525395096,0.8453663559341333,0.13543517143137748
9573,2,0.5031362455974857,0.9342413480115983,0.026390156602036387,0.040476863662151745,0.5031362455974857,0.4299967341383261
9575,3,0.6153387772980554,0.6814113937809266,0.00012909270486326696,0.0022770566933643347,0.3822550733037171,0.6153387772980554
9576,3,0.5689366267703134,0.6891147107725869,2.9663267172463552e-05,0.0006989097427505751,0.4303348002197635,0.5689366267703134
9577,2,0.8388158023097734,0.4974173029699437,0.012417987332172335,0.0023380930671354733,0.8388158023097734,0.14642811729091876
9579,3,0.8690709052377547,0.4966355730036752,0.0314610733248998,0.011832491365417629,0.08763553007192791,0.8690709052377547
9580,2,0.8138738806552354,0.6082859945161401,0.002004138761571859,0.060603233937236,0.8138738806552354,0.12351874664595681
9581,1,0.9298003697824528,0.26022197101964056,4.827510373072495e-05,0.9298003697824528,0.06905016348076995,0.0011011916330465655
9582,3,0.8787547374202735,0.38637642644349324,0.0024676040126569787,0.000825607644747621,0.11795205092232182,0.8787547374202735
9583,2,0.7912887679414875,0.5278594079112401,0.0014953617305815399,0.0010772941500499377,0.7912887679414875,0.20613857617788098
9584,3,0.7118196047925452,0.60674556065486,2.021028856210027e-05,0.000887366137246238,0.28727281878164646,0.7118196047925452
9585,2,0.9764487903677553,0.1130917444981249,3.5462329410739595e-06,0.0002760418019299138,0.9764487903677553,0.023271621597373542
9586,3,0.6276860487422542,0.8894598323283595,0.01818250612830888,0.05723846850122699,0.29689297662820996,0.6276860487422542
9587,3,0.5178599868106298,0.7149849017225882,0.00018090125777889507,0.003529081139513388,0.47843003079207785,0.5178599868106298
9589,2,0.8215235501720729,0.5951791640520189,0.0024466100657795026,0.06036369377645488,0.8215235501720729,0.11566614598569272
9590,3,0.61734087017148,0.9781575358213599,0.25254517005941873,0.027802724497425747,0.10231123527167559,0.61734087017148
9591,3,0.4982808595781586,0.8076826447916583,0.00048606881812863253,0.02896223516277819,0.4722708364409344,0.4982808595781586
9592,3,0.9106593351059364,0.3179566858367897,0.002641157926423881,0.0009085152113719609,0.08579099175626766,0.9106593351059364
9594,3,0.6065188994733779,0.7078936324781789,0.0003647728294714974,0.006892281657626714,0.38622404603952387,0.6065188994733779
9596,2,0.5276001400201711,1.0207656978237907,0.013240027527621902,0.12493697550778926,0.5276001400201711,0.33422285694441767
